texto;classificacao
bitucas jogadas na rodovia podem causar incendios e graves acidentes  em caso de emergencia entre em cont  dersp;0
atropelamento por carro av joaquina ramalho 225 vl guilherme vitima masc34 anosescoriaces   ;0
atropelamento por carro r aquilino alves de souza 1030 portal doesteosasco vitima fem37 an  ;0
atropelamento por moto av anace 526 campo limpo 1 vit mascadultoescoriaces pelo corpoest  ;0
acidente entre carro e moto na av cavalhada 2510   eptc em deslocamento  eptcpoa;0
acidente entre carro e onibus no tunel da conceicao no sent bc congest no trecho   eptcpoa;0
colisao entre caminhes mata um motorista na br 392 no rs  estradas caminhoneiro riograndedosul prf;0
acidente na via anhanguera em ribeirao preto sp mata casal em motocicleta  estradas saopaulo;0
enfermeira morre em acidente na br 174 em ato grosso marido ficou ferido ;0
motorista que bateu em cavalo na br 101 em sc recebe ra indenizacao da concessionaria responsavel pela rodovia santacatarina acidente estradas tjsc;0
obras que estavam programadas para hoje foram canceladas por conta do mau tempo nao chove neste inicio de tarde e nao ha registro de acidentes ha lentidao somente na joao cereser em jundiai que tem uma faixa interditada na pista sentido anhanguera para implantacao de marginais ;0
tai o que a gente queria   tempo e chuvoso em atibaia apos um longo periodo de estiagem  em outros pontos do corredor dom pedro motorista tambem encontra pistas molhadas nao ha acidentes nesta manha mas motoristas devem redobrar a atencao ;0
transito e bastante intenso em dois pontos da d pedro i em campinas  na pista sentido anhanguera motorista reduz a velocidade a partir do trevo dos amarais na regiao da leroy merlin ha lentidao no acesso para o anel viario nao ha acidentes apenas o excesso de veiculos ;0
 motorista reduz a velocidade no km 130 sentido jacarei em campinas pista tem faixa interditada para servicos de pintura  tarde comeca ensolarada e sem acidentes  ;0
prf apreende 200 mil macos de cigarros em coxim ms  o motorista do caminhao tentou fugir pulando do caminhao em movimento e acabou ferido  mais em ;0
no acidente o homem que estava sem cinto de seguranca foi ejetado e morreu no local  dentro do veiculo roubado eram transportados 588 quilos de maconha 14 quilos de skunk e 345 gramas de haxixe  naoadiantafugir prf prfpr combateaocrimeorganizado  reposted from ;0
apos fugir e capotar nossas equipes apreenderam mais de meia tonelada de drogas numa caminhonete roubada no oeste do parana  o motorista perdeu o controle do veiculo apos fugir da abordagem em alta velocidade dirigindo de maneira extremamente perigosa ;0
balanco do dia 28082021  09 acidentes  17 veiculos envolvidos  08 feridos  00 morto  478 pessoas fiscalizadas  380 veiculos fiscalizados  24 testes de alcoolemia 02 autos de alcoolemia  336 autos de infracao  01 pessoas detidas;0
balanco do dia 27082021  05 acidentes  12 veiculos envolvidos  01 feridos  01 morto  868 pessoas fiscalizadas  544 veiculos fiscalizados  80 testes de alcoolemia  534 autos de infracao  07 pessoas detidas;0
balanco do dia 26082021   10 acidentes  22 veiculos envolvidos  11 feridos  00 morto  270 pessoas fiscalizadas  252 veiculos fiscalizados  19 testes de alcoolemia  319 autos de infracao 02 pessoas detidas;0
17h22    em rio novo do sul no km 388 da br 101 interdicao total da rodovia para destombamento da carreta;1
17h00   acidente na br101 km 259 planalto serrano envolvendo caminhao transportando produto perigoso transito lento sentido norte equipes da prf   e   trabalhando no local ;1
15h30   acidente na br101 km 259 planalto serrano envolvendo caminhao transportando produto perigoso transito lento sentido norte;1
13h20   acidente na br 101 km 287 contorno  cariacica interdicao parcial de pista transito lento no local equipes prf e    trabalhando para liberacao da via ;1
10h30   acidente na br 101 km 287 contorno  cariacica interdicao parcial de pista transito lento no local equipes prf e  trabalhando para liberacao da via ;1
motorista embriagado provoca grave acidente de transito em campina grande  ;0
1700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0908br 277 campo largo km 106 prox stival alimentos sentido curitiba houve um capotamento de automovel fora da pista no sentido curitiba segundo informaces nao teve vitimas  trafego normal 1634 grupobr277 ;0
mulher morre atropelada na br 376 e motorista deixa local sem prestar socorro em sao jose dos pinhais  g1 g1pr ;0
video carro voa ao cruzar avenida em cidade do parana  g1 pr acidente ;0
justica nega recurso e mantem em liberdade ex secretario que matou mulher atropelada no sertao de alagoas  alagoas maceio noticias ;0
sem acidentes relevantes ou interdices nas rodovias federais do rio grande do sul;0
09h20   bom dia em rio novo do sul no km 388 da br 101 pista esta interditada no sentido cachoeiro   vitoria devido tombamento de carreta carregada com  sucata transito fluindo no sistema paresiga pedimos atencao aos condutores que trafegam pela localidade;1
1600   se beber nunca dirija evitar acidentes tambem e com voce mas se acontecer ligue pra gente 191  ;0
teresinapi depois de se envolver em acidente de transito condutor e preso pela prf na br 316 apos ser detectado o indice de embriaguez 21 vezes maior que o permitido ;0
06h20   em ingapb  transito lento no km 113 da br 230 sentido j pessoa cgrande tipo tombamento ocupando as duas faixas com o transito fluindo pelo acostamento envolvendo caminhao baum benz1215 equipe prf no local transitojampa ;1
17h20   em sabara km 453 ponte do rio das velhas ha interdicao nos dois sentidos devido a acidente equipes no local sem previsao de liberacao;0
0128h   em contagemmg no km 479 da br 381 um capotamento interdita a marginal sentido bh proximo da toshiba;1
17h26   br 381 km 481 sentido belo horizonte regiao de contagem acidente que ocasiona 1 km de retencao com uma faixa interditada;1
capotamento acidente registrado na manha deste domingo 29 na sc 401 altura do km 31500 na via expressa sul em florianopolis segundo os atendentes do cbmsc o condutor apresentava halito etilico algumas garrafas de bebida tambem foram encontradas no interior do veiculo ;1
 operacao rodoviaria transparente e segura   data 2608 quinta feira horario 23h as 2h local ponte colombo salles em florianopolis  fiscalizacao da lei seca  o principal objetivo dessa iniciativa e a prevencao salvar vidas e evitar acidentes ;0
1700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
mae e filha de cinco anos perdem a vida em acidente na sc 350  colisao frontal aconteceu na altura do km 163650 da sc 350 no municipio de cacador na noite desta terca feira 28  a condutora de um gmcelta de 30 anos e sua filha de 5 anos acabaram perdendo a vida ;0
uma mulher de 50 anos e sua filha de 15 anos perderam a vida apos colidirem de frente com um caminhaona manha desta segunda 27 em coronel freitas outra jovem de 11 anos que tambem e filha da condutora se encontra hospitalizada  o acidente ocorreu no km 76 da sc 157 ;0
1135 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0955 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0300 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
2200 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
1655 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
ba acidente entre carreta onibus e van deixa ao menos 12 mortos  jornaldarecord jr24h ;0
2709br 277 rodovia do cafe km 103 em campo largo  proximo ao passauna sentido curitiba acidente envolvendo dois caminhes trafego lento no local fila apos o guarani 1418 grupobr277 ;1
trafego esta em meia pista no km 36 da br 277 sentido litoral devido um acidente que aconteceu na madrugada neste momento sera realizado o transbordo de uma carga;1
pessoal agora apenas uma faixa segue bloqueada no km 20 da ayrton senna sentido sao paulo por conta do acidente o motorista encontra lentidao a partir do km 23 ;0
duas faixas da direita seguem bloqueadas no km 20 da ayrton senna em direcao a capital paulista na regiao de guarulhos por conta do tombamento de um caminhao o trafego segue lento do km 22 ao 20 ;0
policia civil identifica as 12 pessoas mortas em tragico acidente na br 101 na bahia  bahia acidente estradas prf caminhoneiro transportepublico;0
0700 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
0400 atencao em caso de acidente ou emergencia ligue 0800 071 3233 telefone atendimento 24hs;0
alca de acesso do contorno sul para br 277 rodovia do cafe  tombamento de caminhao deixa o trafego lento sentido ponta grossa proximo a plasticos do parana  1829 grupobr277 ;0
homem e condenado a 11 anos de prisao por arrastar e matar idoso atropelado em ponta grossa  g1 g1pr ;0
acidente entre 12 veiculos mata uma pessoa e deixa nove feridas na br 277  g1 g1pr ;0
enquanto ele era socorrido pelo grupo outro veiculo um gol passou pela via e atropelou o homem novamente  g1 ciclista acidente;0
acidente na br 369 no parana deixa casal morto e filha gravemente ferida   estradas paranaense caminhoneiro acidente;0
jovem motociclista morre na sp 050 em monteiro lobato  estradas motociclista motociclismo acidente saopaulo caminhoneiro;0
acidente com onibus na to 366 em couto magalhaes deixa dois mortos  acidente estradas tocantins caminhoneiros caminhoneiro;0
onibus tomba na br 369 em ubirata pr e deixa 30 feridos  acidente parana estradas;0
motociclista morre na br 101 em barra velha sc  acidente motociclista motociclismo estradas santacatarina;0
transito ja e intenso neste fim de tarde nos acessos a anhanguera pela rodovia d pedro i em campinas e joao cereser em jundiai excesso de veiculos ocorre por conta do horario de pico acentuado das sextas feiras nao ha acidentes ;0
concessionaria presta atendimento em campinas a um tombamento de caminhao na alca de quem deixa o anel viario para acessar a bandeirantes sentido capital motorista nao se feriu apesar do bloqueio parcial transito flui normalmente ;0
 transito e mais carregado somente no trecho de bom jesus dos perdes da rodovia d pedro i sp 065 que interdicao de faixa na pista sentido jacarei para obras tarde comeca com tempo um pouco mais fechado mas nao chove nao ha acidentes ;0
sao dois pontos com trafego mais carregado nesta manha chegada ao trevo de barao geraldo em campinas para quem vem de paulinia pela prof zeferino vaz sp 332 e trecho final da joao cereser sp 360 em jundiai nao ha acidentes e tempo e bom em todo o corredor dom pedro ;0
 nas aces de prevencao a prf busca sobretudo contribuir para a reducao dos acidentes e preservar a vida nosso bem maior pela exposicao maior dos motociclistas essas ocorrencias muitas vezes resultam em leses graves e obitos;0
balanco do dia 01102021  010 acidentes  014 veiculos envolvidos  009 feridos  002 mortos  194 pessoas fiscalizadas  150 veiculos fiscalizados  198 autos de infracao  007 veiculos retidos 002 pessoas detidas;0
balanco do dia 30092021  009 acidentes  015 veiculos envolvidos  008 feridos  000 mortos  493 pessoas fiscalizadas  445 veiculos fiscalizados  316 autos de infracao  022 veiculos retidos 001 pessoas detidas;0
13h45  em mimoso do sul no km 460 da br 101 pista liberada apos destombamento da carreta ;0
13h10   em mimoso do sul no km 460 da br 101 proximo divisa esrj pista esta totalmente interditada para destombamento de carreta;1
acidente em mafra na br 116 no km 59 com interrupcao de transito nao ha previsao para a liberacao das pistas;1
ontem as 21h40 na br 343 km 290 em altospi a prf atendeu a um acidente tipo tombamento com derramamento de carga o local esta com pista parcialmente interditada equipe prf permanece no localdesde entao realizando orientacao de transito o fluxo de veiculo flui normalmente;1
05h50  em rio casca km 132 da br 262 colisao frontal envolvendo conjunto veicular de carga e onibus varios feridos e sem vitimas mortas pista parcialmente interditada prf e cobom trabalham no local em atendimento as vitimas e para liberacao da pista;1
18h20   transito intenso nesta sexta feira sem acidentes nas saidas de bh;0
10h10 acidente com vitima fatal km 523 sentido bh uma faixa liberada e uma interditada grande congestionamento 6 km evite o local ;0
08h49  acidente com vitima fatal km 523 sentido bh uma faixa liberada e uma interditada grande congestionamento evite o local;0
